Comment,Anonymized Author,Published At,Likes,Reply Count
I love this song❤,fb3c07e011c2d6617bb4631f75c6761c,2023-12-04T21:06:28Z,2,0
2024 qui sont là en écoutant ce chef d’œuvre♨️♨️♨️🇨🇩🇨🇩🇨🇩,e022b6122c12f4edd8da3b55529222ae,2023-12-04T20:28:54Z,1,0
6 mlrd wow,8f095539ccceaf765b12f060ab4ab3d3,2023-12-04T20:18:07Z,0,0
@jhaber1609 here here 4 December 2023,7afa27cf97bb406e6aa0b92e3c0e2dc7,2023-12-04T19:56:46Z,0,0
6 years and it still hits different,bb4f1e021f3506df3fdba68d0fe49d59,2023-12-04T19:51:47Z,16,0
Literally me right now 😂,04e3d45eec7e5cda43cd5fba81939d7f,2023-12-04T19:45:33Z,0,0
This song still hits hard even 6 years later,50a06aa1eef1745f79a57eb37a4f37e5,2023-12-04T19:40:22Z,7,0
"The little boy from Rosario, Argentina on behalf of every little boy wearing his shirt. Messi on a million backs, Messi for a million flashbulbs. One kick of the ball, one kick of the football. He has done it before. He had done it before many times at the Nou Camp. Around Spain. Around Europe. He has done it brilliantly for his Nation, especially in this competition. He must do it now.",a3adc63f30052cb09a01b9d0b73505b9,2023-12-04T19:13:20Z,0,0
🇵🇸,e39ef7da82d7926ce3ca838e3c973a1d,2023-12-04T18:36:34Z,1,0
BEAUTIFUL,6566cfbdcbf6ce8f4cd48b49b0e77ed0,2023-12-04T18:35:10Z,0,0
real madrid 2017,c44eb331ec1b3381e8aa53e535131c87,2023-12-04T18:08:37Z,0,0
Again me comment December 2k23,c61d8756387073a0f902f4474427d342,2023-12-04T18:07:03Z,0,0
"This is fantastic song, even after 6 years!!🔥🔥🔥",1df34e3209ba209ad3f7a5ffe1bcf428,2023-12-04T17:45:40Z,0,0
Sohbet meh.met yildiz sohbeti gusel,1ebb0cbcf56f68b0ddc82739350ace54,2023-12-04T17:30:01Z,0,0
Ed shean askisi mehmet yildizi izleyelim gece,1ebb0cbcf56f68b0ddc82739350ace54,2023-12-04T17:29:32Z,0,0
lol what is this?,59b6057765c8484dcfa3b54d914b8bed,2023-12-04T17:24:02Z,0,0
❤,a7eec87c0398be170039a23d0b4714cb,2023-12-04T17:15:18Z,0,0
Such a masterpiece song!!🌟 so beautiful lyrics and voice is just awesome! 🎶✨pefect motivational song for gym going and workouts doing persons 💪🤸🏼‍♀️cause this is so energetic song !!❤ i just love this music,36abbcd342c8c006e675fa83cfa4fade,2023-12-04T17:07:00Z,0,0
Who just came to check the views?,6b5fd0c7fa645952adf79990d9bf2e38,2023-12-04T17:03:15Z,4,1
Here a year later,8b8b75d8f8381e224f7afcf44713535c,2023-12-04T16:56:46Z,0,0
❤❤❤,1ae07c5e61145342ab2d37c29ab5a4cd,2023-12-04T16:56:01Z,0,0
Я слушаю,fcbc2fbea281d112924253b303b213e2,2023-12-04T16:40:53Z,0,0
"I also love this song
I am from Bangladesh 
Love you from 🇧🇩🇧🇩🇧🇩🇧🇩",d2cc8b38722ca59820de61f86a6b9943,2023-12-04T16:27:21Z,0,1
nostalgia,c6badc8649b23869a8d8c5c13201e613,2023-12-04T16:22:33Z,0,0
I like to listen this song all night.,37bd35f7e59230cb45e9a00fedb09088,2023-12-04T16:16:54Z,0,0
5,7dda26fcc64ac001ada301f70286a11f,2023-12-04T15:35:37Z,1,0
the stalker song. classic,62abe8e23ae41fc006af623ba594a283,2023-12-04T15:33:55Z,1,0
December 2023,6ed62d2a431e6d1f80da4d0992a2fc72,2023-12-04T15:07:37Z,0,0
4 desember 2023🎉,233db51bc21d4314f5c434405210f980,2023-12-04T15:07:07Z,2,0
After 6 year 🔥🔥🔥🔥,63425432a0800641c399efd65c57183c,2023-12-04T15:05:55Z,0,0
6.1b 😮…now let’s make it 10b in 2030,48312dafc05b01808478259880b9971b,2023-12-04T14:50:48Z,3,0
5th 2023 dec,2879971ede1ff07c5149162fc21f5d7c,2023-12-04T14:39:24Z,1,0
".
Does anyone like this point?",8d7990eeb33aa329bb58c58228a887bb,2023-12-04T13:59:41Z,3,1
"""Eu cansei de ser pobre🎶""",f61692482e774fa4716f75316bdd8fca,2023-12-04T13:17:20Z,1,0
"<("")",e5b7a47a01e605784a82e561ca05d0cb,2023-12-04T12:51:44Z,1,0
🎉❤ 4dec,989622dce5fbe3a321f0fac7c35cad49,2023-12-04T12:38:48Z,1,0
"6 billion views
Th",d861232c7d91a2695161e04d85601186,2023-12-04T12:34:03Z,1,0
I like this melody very very very very muchh,deffeda8023c2b51e27de6dba738d7a3,2023-12-04T11:50:07Z,2,0
Who is listening to this song in 2023 December 4,3e79a7ab4f4196397282aa44849d77b0,2023-12-04T11:21:02Z,3,1
❤😊,c030499342cd82dc87f073cd1d1d7981,2023-12-04T11:01:27Z,1,0
ありがとう,57f74315ea5fec4390147b8d67c14b00,2023-12-04T10:55:27Z,1,0
Anyone from Dec 4 2023?,52cafd413b4e06c55849c4ec369e95f0,2023-12-04T10:52:20Z,2,0
Best song ❤,ff50fb8ae7ea1a4967dba5745d729192,2023-12-04T10:14:03Z,2,0
Is there anyone else listening to this masterpiece in 2024?,01c9f21839c25a225a6e4034e4273d20,2023-12-04T09:59:42Z,0,0
Wow 6 year ago and still famous,37d5b91e9ffd8484e5bf1b5468115121,2023-12-04T09:54:40Z,0,0
6yr ago 6 billion views,46b9a6b4a2683bb70e05f5b55c9f8f95,2023-12-04T09:45:21Z,1,0
4 December 2023 here ✋️,cc23e4b0ffa88fa10d70c668f4eff9a4,2023-12-04T09:32:13Z,2,1
Poooooooomb...,a75f8e77140c473dc0f3c89918d389a0,2023-12-04T09:18:11Z,0,0
Damn what a hit🫡,465a2d739f220bb546d95e19ef61818f,2023-12-04T09:15:08Z,0,0
Masterpiece of Ed,9fcb42a49939cfb022ff8c5c9dcb1ae5,2023-12-04T09:04:52Z,0,0
Masterpiece of Ed,9fcb42a49939cfb022ff8c5c9dcb1ae5,2023-12-04T09:04:52Z,0,0
Never gets old😊😊😊😊😊❤,45b0d626a45943cd3bf61b052dce7c88,2023-12-04T08:58:40Z,2,0
I would always hear this song when i was younger but never knewnit was by ed sheeran,3360bb90225939b6b301b88bf33a3500,2023-12-04T08:25:19Z,0,0
ANYONE here in 2024 ?,148773c0d2fa32260e2c6c18bdb9707c,2023-12-04T07:29:10Z,2,0
Shape of you 🎉🎉🎉🎉🎉🎉🎉🎉,181c6a54967b2a951bc2ab4331b205ef,2023-12-04T07:28:55Z,0,0
Who here listening this masterpiece in December 2023❤❤,3f0279bc44c95f975f5b236f60b7bf6f,2023-12-04T07:26:22Z,2,0
❤❤❤‍🩹,193ae68522506ed188d81c16eb8846f6,2023-12-04T07:23:23Z,0,0
Still today 🧿❤️,8058af70513c9324423c761d19b6163b,2023-12-04T05:45:48Z,1,0
I think I'm the only one here today😊😊love all the way from 🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪,81578b523fb941e3523ae0125d64971e,2023-12-04T05:25:41Z,1,0
❤,0cc3afb9895c206a9a79e3d1ced933bb,2023-12-04T03:46:39Z,0,0
4 December 2023 Lets see how many legends are listening this masterpiece. By far one of the best song ever love from 2023❤,4c41d4ab6dc688747d3c054710f11823,2023-12-04T03:34:42Z,4,0
I know right  @RighNorth-vg3lq has all the things u mentioned,979a8fb02abb48c2b6a22c406f41312b,2023-12-04T03:27:17Z,0,0
Who always come to check Views?,9c614fa2582c21509fc78ae3e816792e,2023-12-04T02:40:37Z,0,0
"@jhaber1609, this i wild. Glad to know I’m not the only one, still listening to this song.",71bffe446d8c75bc44567d967f77679d,2023-12-04T02:01:02Z,0,0
🇪🇬♥️,0e9cf8180d4c36a9d87e1b6afc45439f,2023-12-04T01:08:45Z,0,0
"Go listen:
DUKI - Goteo",3f4305cd8fb1abaf7f5e71ad6e2f8156,2023-12-04T00:49:23Z,0,0
I on 3rd dec❤❤,82c084a94e622070ecde384a41e0a365,2023-12-04T00:22:21Z,0,1
"@jhaber1609
3 December 2023 exactly and still listening to this song",db17f5a867ee044af5f1b2a9b694668c,2023-12-03T23:40:37Z,0,1
December 2023🎉❤,5c655d88094a702e38431e2fa206d504,2023-12-03T23:32:33Z,1,0
E sa la baile en mi salida de el colegio 🎉,eaf67353d0788380ae453945de166514,2023-12-03T23:08:13Z,1,0
Watching in 2023,f22c22bb3dc4879a8d51813a11cb9add,2023-12-03T22:58:55Z,0,0
"is it just me or does anyone else wanna come back listening to this

i bet this wont get more than 2 likes",530e40e2103970ed51d0d3ee39bd77f3,2023-12-03T22:49:56Z,2,0
Está es la mejor manera de olvidar tus problemas escuchando esta joyita 🎉🎉❤❤,e170d16a50c63b011ee380016bd968c4,2023-12-03T22:37:28Z,15,0
DECEMBER ❤❤,c14645133c07c33704fd09ed0b93dd6a,2023-12-03T22:30:06Z,0,0
"In 3rd grade I would listen to this song every day, I am a sophomore in high school now and it brings back great memories",41f8c3510f405a227b0f3f6ddda76ee2,2023-12-03T22:26:54Z,0,0
🐕🏃⛏️🧱🧱⛏️🏃🐩.   🐕😁🫂😁🐩,46f5ec18c7e333e0ee456486fc515dba,2023-12-03T21:08:04Z,0,0
Good song,5811aceb2c8bb97554b77538a31acc33,2023-12-03T20:44:32Z,0,0
2023✨❤,61e48c556e35ed9219335cdde3ea8bb0,2023-12-03T20:39:09Z,2,0
Hello December 4...  1:34 AM,51677f63906a25096c23205f09086a07,2023-12-03T20:37:28Z,0,0
De Legends music 2024 🎼,14de7f4a62db30e515516f8675964819,2023-12-03T20:26:01Z,1,0
KJ,f82b3e2ff0e00c2929ac6028d1a8bc59,2023-12-03T20:20:41Z,0,0
"6 years until now
Most Streamed Spotify song",797cbf8e350cce96a9f0de34c27df80a,2023-12-03T19:44:23Z,1,0
Anyone else listening to this song rn,f410924599169dd6df80553b1d9d6a64,2023-12-03T19:01:11Z,1,0
Literally listening noe,ea35bf507884bcebc512ea045d63f4b7,2023-12-03T18:37:29Z,0,0
3 de diciembre del 2023🗿👋,2ad45fb8dd8512b87aecbbbcdac940cc,2023-12-03T18:06:43Z,1,0
Gosto muito dessa música ❤❤️❤️,dc19304b3aadd0b27e3cfa3d14001737,2023-12-03T18:00:44Z,10,3
2023 den  Selamlar!,5535ef3452ca2030eebf1848fe89015d,2023-12-03T16:57:28Z,0,0
Yeah it's December 4 we are still watching 🥰🎉,1185955a6285e914f8d5792c72915285,2023-12-03T16:43:42Z,1,0
Never gets old,4600cdc917dfc53a894ab7d3495d83de,2023-12-03T16:20:59Z,1,0
Shape of You💫,64d5a0e877be5e2070ed7bd70dda3f63,2023-12-03T15:52:42Z,2,0
6 years passed but same vibe♥,ddd371280e7e15084aa52dbc900f52a5,2023-12-03T15:49:41Z,1,0
https://youtube.com/@zextnext?si=K-_hUq3hWFbLy_RE,676bdb458064da91328820b6db9a1de1,2023-12-03T15:47:28Z,1,1
Dope song,75fb7279b72615442cda1411507da59d,2023-12-03T15:42:31Z,2,0
Lol,75fb7279b72615442cda1411507da59d,2023-12-03T15:42:18Z,1,0
Bro now it a pain to my ears when i hear this song how is it getting like 10 comments in 1 hour still,75fb7279b72615442cda1411507da59d,2023-12-03T15:41:44Z,0,0
I thought I understood why this song was so popular.,90a5e96c352687250597ced67cbacf53,2023-12-03T15:40:15Z,2,0
2023………anyone…………❤,489bc0e1a213992eba6340a9f5495c74,2023-12-03T15:40:06Z,1,0
❤,9cc882e405ab5ca3961060d049f2bd98,2023-12-03T15:18:01Z,1,0
9 years later and this song Still,a63844c9aadf836c1c65da5cda1d93a1,2023-12-03T15:11:08Z,1,0
after six ear this song always give me power to do everything,d9971b9bbbb6e8f209c478a74fcbf4cf,2023-12-03T14:46:44Z,1,0
@jhaber1609 Here I am on the 3rd December ❤❤❤,ba94e629078060b0cf1cfc62b88c190c,2023-12-03T14:45:02Z,0,0
Yama is the best!,c179262552513c54889cd9f0c89cf91b,2023-12-03T14:41:52Z,0,0
Hi guys you must listen to eyes closed by ed shearon he has replied!!!!,698d12d7d9c9385efcc9c34cc832a6cd,2023-12-03T14:31:07Z,1,0
2023 December 03 Anyone ❤,b74d045200c1ee8da30e779629342a75,2023-12-03T14:29:18Z,2,0
2024 ?,ba99642e42405797e481b164f7889ef7,2023-12-03T14:27:22Z,1,0
6 years later and this song still hits different.Truly a masterpiece,d9a683c03695ac3ed708297babcf70da,2023-12-03T14:25:20Z,213,8
😮,77f707ef431a3d85693dccf5456d23f2,2023-12-03T14:22:17Z,0,0
Me in 3rd December 2023,2027b697ebf1b365e28791deb892533e,2023-12-03T14:19:16Z,1,0
"Lyrics:
The club isn't the best place to find a lover
So the bar is where I go
Me and my friends at the table doing shots
Drinking fast and then we talk slow

Come over and start up a conversation with just me
And trust me, I'll give it a chance
Now take my hand, stop, put Van The Man on the jukebox
And then we start to dance
And now I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say: Boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room
And now my bedsheets smell like you
Everyday discovering something brand new
I'm in love with your body

Oh I, oh I, oh I, oh I
I'm in love with your body
Oh I, oh I, oh I, oh I
I'm in love with your body
Oh I, oh I, oh I, oh I
I'm in love with your body
Everyday discovering something brand new
I'm in love with the shape of you

One week in, we let the story begin
We're going out on our first date
You and me are thrifty, so go all you can eat
Fill up your bag and I fill up a plate

We talk for hours and hours about the sweet and the sour
And how your family is doing okay
Leave and get in a taxi, then kiss in the backseat
Tell the driver: Make the radio play
And I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say: Boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room
And now my bedsheets smell like you
Everyday discovering something brand new
I'm in love with your body

Oh I, oh I, oh I, oh I
I'm in love with your body
Oh I, oh I, oh I, oh I
I'm in love with your body
Oh I, oh I, oh I, oh I
I'm in love with your body
Everyday discovering something brand new
I'm in love with the shape of you

Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on

Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room
And now my bedsheets smell like you
Everyday discovering something brand new
I'm in love with your body

Come on, be my baby, come on
Come on, be my baby, come on (I'm in love with your body)
Come on, be my baby, come on
Come on, be my baby, come on (I'm in love with your body)

Come on, be my baby, come on
Come on, be my baby, come on (I'm in love with your body)
Everyday discovering something brand new
I'm in love with the shape of you",20f5e9dfaa678b0dd136fd639f399e31,2023-12-03T14:14:40Z,2,1
December 2023 Anyone ?,33ba918e95e9a112fbcefb0e1190a8dd,2023-12-03T14:05:13Z,3,1
"I want to experiment to see how much I can get a high rating, so please press the high rating.",90a5e96c352687250597ced67cbacf53,2023-12-03T13:39:40Z,2,0
Can’t believe this was 6years ago,636d0bc4b2aa3bc54fd50ab28614bf54,2023-12-03T13:32:21Z,2,0
My top favorite foreign song.💝💝🇧🇩,52f3b0acf8484af9c27945ea1705445f,2023-12-03T13:30:09Z,1,0
"What I searched. : Soap of you 
What I got             : shape of you
😂😂😂",3183ff20367b90ca84c7b081d112cea9,2023-12-03T13:11:01Z,3,1
2023 December ❤️,36c4510a8796d4dbb00ce71649abbda9,2023-12-03T12:05:17Z,4,1
This reamis me old hostel days memory 🫡🫡😘💙🫶,f08f64a7baaf7f8095ded8d07930f90c,2023-12-03T11:49:59Z,2,0
❤,22483f08313db21b194f8677a0cb2eef,2023-12-03T11:40:56Z,0,0
このイントロめちゃくちゃ上がるよな,40c078691b8e64dc8321eecaba86e019,2023-12-03T11:37:33Z,0,0
2023?,55ba88835a3ee23c98e3ea12c8d0d7a3,2023-12-03T11:24:07Z,4,0
2024 someone?,fc5db61d3db4b116661c8382d7bd3145,2023-12-03T10:59:06Z,0,0
2023.12.3 i still love it！😅,1a1ce1fdcfd5170500f11ee294135c25,2023-12-03T10:56:41Z,1,0
when black and asian make out,0caf27e8eb5cb8c6867f74884857bbce,2023-12-03T10:25:30Z,3,0
It's 3 December 2023 let's see how many listening this song .,5b8fede18af222ec458e86a143db8753,2023-12-03T10:24:24Z,2,0
"Now 3 decembar 2023, sound is really popular 🎉🎉",9f28a57bb7cafc2b57dc98423ef6c82b,2023-12-03T10:23:39Z,1,0
December 2023 anyone?,d6a4aad21b1a03bdeb1738a3ad9a177f,2023-12-03T09:59:01Z,1,2
Never gets old 😊❤,74593a9f6cb01990a08f25149764a0ed,2023-12-03T09:37:39Z,38,0
I love the song ❤❤❤,c4a461365952317e39baa989af652739,2023-12-03T09:34:49Z,0,0
3rd December 2023 still listening,50bdc1d355922cfc0d48b57a731c76d5,2023-12-03T09:22:49Z,2,0
❤,ffcce1ad066afcaf8153158babf1662c,2023-12-03T08:59:09Z,0,0
This is 3rd December 2023,4a4a13a428ad0a72d6647870264740ea,2023-12-03T08:55:50Z,1,1
https://youtube.com/shorts/AKS62ZkBwOE?si=BvdecgD-0js0vVAN,496bca412b678c92787d324638854a33,2023-12-03T08:49:50Z,0,0
6 years later and this song still gives me goosebumps❤️❤️❤️,1f890703cc7824a90e5880910150edfc,2023-12-03T08:44:38Z,80,1
🥰🤩😊😋😍😘💗💖💓💞💕💖💝💘,347a2dd46930909f65107be2b1c51156,2023-12-03T08:16:19Z,0,0
https://youtu.be/v__8h-YXN9k?si=43yUKIJbexsaQazn,99860f9f5868d880a404b0abb12c8618,2023-12-03T07:53:27Z,0,0
4 December 2023 😅,f7983d81db0c620f2c16105bf5cd7e22,2023-12-03T07:51:08Z,1,0
who is here in 2024?,ce1bcd7f904c8ec011a7b289971a194b,2023-12-03T07:10:45Z,0,0
Блин не слушал эту песню 2 года а сечас мне 12 лет и вспомнил времена когда я тащился от английских песен это очень круто😅,98148517e7067795e4db07438168f425,2023-12-03T07:03:23Z,0,0
Ajay,501f09b0b5ae51763be3255bcc5eec7f,2023-12-03T07:03:09Z,0,0
Like and reply this comment if you are listening this MASTERPIECE after 3 december 2023,053dfff5b32abf85cfa5aec90bbc1cdb,2023-12-03T06:57:27Z,0,0
this hitted hard on a 2017 drive home from a birthday party and moms radio starts playing this.,de44760fec88b2eeb7ac19bcadec6748,2023-12-03T06:40:13Z,1,0
WAAAAAÂAAAW SHE 😘😘😘😘,8799bab5abba5a2a3de2af85ecdce0ab,2023-12-03T06:29:43Z,1,0
"🎉🎉🎉🎉you make a great job🎉🎉🎉🎉🎉



Wow a few later 7 year you are so good",7e66fe517c336c218fb68019ea445d9d,2023-12-03T06:28:51Z,2,0
Here Im listen in 3 December 2023😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,0871f0c6286d33d5ba908578c0548f4b,2023-12-03T06:25:56Z,1,0
hits different,f325191fba3ed6406f0389721a2ce7c5,2023-12-03T05:18:11Z,2,0
Congratulation for 6 B🎉,8d53106d97de89e9c118a48c35d765ab,2023-12-03T05:13:44Z,1,0
https://youtu.be/9jmOehN_f4s,9c6639bf58844a8506f9d87283eb7397,2023-12-03T05:10:44Z,2,0
"OG Listeners
Here",a01b27407264a3017f2d2dbe0b93630c,2023-12-03T05:09:35Z,1,0
Please tell me the meaning of this song.,d75ea5a698894a8699369101c2832298,2023-12-03T04:42:13Z,3,0
I am still listening ❤,9d010526642fd7cdbc96071994eedac0,2023-12-03T04:19:02Z,1,0
"Anyone here in december,23?😌❤",1baae7fe6a2c6ed7b28a1dfd1d2666df,2023-12-03T04:12:16Z,4,0
The best music in my life 🎵🎶🎶🎶🎶,15c8f85291a542318964e63691e17917,2023-12-03T03:58:39Z,1,0
And today's is 3rd December 2023😂,28207fb7c4e0cc3426f888ce7166e778,2023-12-03T03:41:32Z,1,0
December 2 2023 reminding me of my childhood songs😭✨,7d513dee9c5b61fc7f84c21b272b89b1,2023-12-03T03:34:29Z,1,0
This song teaches many things ❤,31450d570d6b3d8abfbb552688d44816,2023-12-03T03:30:40Z,2,0
Been 6 years still Nothing could beat this  masterpiece  🕤🕤🔥🔥,9e8f54862b95df33eb9e40f928f810b3,2023-12-03T03:29:15Z,12,0
What is this song singing? Although I'm Asian however I want to listen to this song again and again yet I don't understand the language.,f0eccdb7cccf766c8a01aa20c2f2cd87,2023-12-03T03:25:18Z,0,0
2023 still 🔥,5d6f78468da7d2bafe4b39513cc55412,2023-12-03T03:20:58Z,0,0
https://youtube.com/@EdSheeran?si=6MAQIi1e4zwimhSU,39dd498beeacbbe133487b0ba3f0c3af,2023-12-03T02:11:58Z,1,0
"God’s love and mercy for us is so great that he sent his only begotten son, to lived a sinless life, and to suffer and died for us, and he would be resurrected on the third day. God wants us to be reconciled to him through Jesus Christ. God wants all to enter Heaven, we must repent from our sinful life, turn to God for forgiveness, no religion can save you, only Jesus can.",6bce8921a862d92a0d0ba45c279b7790,2023-12-03T01:51:18Z,0,1
3/12/2023,5923b8f70b493b3a3bea610fcaaac20d,2023-12-03T01:28:18Z,0,0
Anyone still listening,7b7532ce6b6d08c796280d6670142062,2023-12-03T01:12:36Z,0,0
🇧🇷🇧🇷🇧🇷AMO DE PAIXÃO ESSA MÚSICA E ESSE VÍDEO ❤❤❤❤❤❤❤❤❤❤❤🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,673e21986be981f48b4723ff0074962e,2023-12-03T00:13:49Z,2,0
My fav song of all times also my study song,fba8b720eea1543f8c888747327544eb,2023-12-03T00:11:17Z,0,0
LEGENDS❤❤,901581b864bc0a6cd73e8c6003a1ba54,2023-12-03T00:09:36Z,1,0
Real Madrid 2017 ❤,ba8f509666e6d704720069b5efdeb2b6,2023-12-02T23:41:03Z,1,0
Nmms,60d28ae2aa3e81030e662e336a4c2eb6,2023-12-02T23:33:49Z,0,0
"Dan !!!.com toda.essa alegria e essa coreografia e essa VOZ ....Eu já posso morrer hj vc  é um ser humano incrível...se eu falasse sobre seu show em Marte eles não acreditaria que existe ser humano assim...mas eu sou só  gratidão por ver vc daqui do meu sofá   sofá,",a800380f5f70ceb766cb45364c4e12fa,2023-12-02T23:33:38Z,2,0
"я вспоминаю всё время как проводила беззаботно лето когда мне было 10 лет, я обожаю эту песенку ❤",634dc87bf0b5cba96b3ea0dd4d631dca,2023-12-02T23:31:57Z,26,0
